ぺさぬざ,40,なきむし,106,52,129,52,87
めさすが,40,なきむし,123,46,116,48,92
まいむお,40,なきむし,124,54,116,41,97
さふのぼ,40,なきむし,105,49,132,53,84
ゅをどは,40,なきむし,135,56,145,51,93
ばまむや,40,なきむし,129,50,137,46,90
げかぅも,40,なきむし,120,47,122,30,81
ぱへゆら,40,なきむし,111,55,151,52,106
ばぬゃゃ,40,なきむし,123,48,135,67,91
ゆできま,40,なきむし,106,58,141,44,83
すぅぽわ,40,なきむし,96,52,148,36,95
まにやぉ,40,なきむし,101,51,118,46,73
めじそや,40,なきむし,117,56,153,35,78
みけさな,40,なきむし,99,55,132,52,75
おぉねっ,40,なきむし,114,51,144,50,83
さふぢわ,40,なきむし,102,54,107,57,86
つのぎゃ,40,なきむし,122,54,140,59,83
ゐわぬと,40,なきむし,107,49,143,50,99
どぎぼら,40,なきむし,126,49,157,51,80
ごけゃぞ,40,さびしがりや,115,57,91,41,73
わぶえざ,40,さびしがりや,119,42,110,52,76
じよぴが,40,さびしがりや,134,52,88,46,88
あぢぶび,40,さびしがりや,135,50,126,44,89
やぷりゅ,40,さびしがりや,145,42,87,49,87
にすっゑ,40,さびしがりや,117,60,98,62,82
ゆへよぞ,40,さびしがりや,119,43,83,55,85
ずりぜょ,40,さびしがりや,134,50,95,49,102
もそもゆ,40,さびしがりや,128,66,126,45,97
ゑぞばぶ,40,さびしがりや,126,58,135,57,69
ぷだぽぇ,40,さびしがりや,145,52,126,45,82
ざぞほへ,40,さびしがりや,122,60,98,39,66
ぅづみが,40,さびしがりや,138,58,121,54,65
ぁねちぃ,40,さびしがりや,113,59,111,42,90
できぇゑ,40,さびしがりや,119,56,133,45,73
ぷゆざぃ,40,さびしがりや,138,51,114,45,77
ぷずばと,40,さびしがりや,123,51,117,53,92
ゆかねな,40,さびしがりや,132,54,111,37,97
ぇえてお,40,さびしがりや,106,61,110,48,90
ごえゑこ,40,さびしがりや,131,49,120,44,66
らせえき,40,さびしがりや,106,58,102,47,74
すひそだ,40,さびしがりや,130,64,102,56,84
りぐのそ,40,さびしがりや,150,48,100,46,82
よぐへら,40,さびしがりや,130,65,97,47,81
ぴはぢろ,40,さびしがりや,124,56,112,46,89
ぺさゆぷ,40,さびしがりや,125,54,113,53,78
ぺらぉゐ,40,さびしがりや,133,51,111,44,85
てれすび,40,さびしがりや,132,57,127,54,95
ぶそしと,40,さびしがりや,101,66,113,56,83
あたすぺ,40,さびしがりや,125,45,113,43,83
ずぇうの,40,さびしがりや,124,53,131,44,90
ゅみざぺ,40,さびしがりや,121,47,119,51,79
ぁせるゃ,40,さびしがりや,121,48,116,47,70
ぉぇゑぺ,40,さびしがりや,131,62,107,44,83
めろげづ,40,さびしがりや,137,51,117,44,72
ぎやろお,40,さびしがりや,120,65,84,33,86
べはぁづ,40,さびしがりや,115,58,125,35,62
ずがぇし,40,さびしがりや,117,59,102,52,106
ほとぉぃ,40,さびしがりや,124,53,113,40,85
おときご,40,さびしがりや,151,56,102,49,105
ぉへやば,40,さびしがりや,117,63,109,55,99
てまべげ,40,さびしがりや,109,62,112,49,92
おぐがづ,40,さびしがりや,128,50,109,49,65
づてぱま,40,さびしがりや,127,51,93,49,97
まぇゐぃ,40,さびしがりや,122,60,110,61,106
とふてぇ,40,さびしがりや,127,53,117,47,86
めちばの,40,さびしがりや,143,50,116,48,83
うだてゎ,40,さびしがりや,130,45,97,52,84
けこねか,40,さびしがりや,106,65,111,52,83
かげひる,40,さびしがりや,93,58,96,49,88
ひすだづ,40,さびしがりや,130,48,120,47,82
をへまく,40,さびしがりや,121,60,108,51,83
さてもわ,40,さびしがりや,121,56,112,66,75
ぜえげゑ,40,さびしがりや,113,52,141,57,82
じぶどら,40,さびしがりや,116,60,118,40,76
のごりも,40,さびしがりや,139,52,86,47,81
でぃぷぐ,40,さびしがりや,131,63,101,44,83
ぜっぁゃ,40,さびしがりや,156,45,102,49,82
づぶゃぅ,40,さびしがりや,102,48,111,49,79
せぜわぱ,40,さびしがりや,121,55,96,39,81
ずぺぐね,40,さびしがりや,126,56,118,57,87
てぁさの,40,さびしがりや,129,56,116,48,82
べひまげ,40,さびしがりや,136,55,98,36,70
でゎぷお,40,さびしがりや,140,54,119,53,76
はぷぉぽ,40,さびしがりや,128,57,118,57,86
らちろう,40,さびしがりや,120,53,104,45,75
づにくち,40,さびしがりや,122,52,118,43,77
ぇをにひ,40,さびしがりや,119,56,94,40,85
そどぼぶ,40,さびしがりや,121,49,124,59,70
ずるちえ,40,さびしがりや,110,53,127,52,100
へぁどぃ,40,さびしがりや,129,60,116,36,91
ぜまあぶ,40,さびしがりや,106,61,108,55,67
さのごむ,40,さびしがりや,111,54,122,51,89
おもべは,40,さびしがりや,124,51,107,50,75
なおぁぴ,40,さびしがりや,136,56,94,39,74
づっにぢ,40,さびしがりや,118,53,99,48,81
うめつら,40,さびしがりや,138,51,82,43,83
ぐめとぶ,40,さびしがりや,112,44,117,45,95
めごぅば,40,さびしがりや,110,59,103,49,71
ぴほじづ,40,さびしがりや,116,53,94,61,83
ゆまそび,40,さびしがりや,135,51,102,45,75
がらこれ,40,さびしがりや,151,42,99,45,75
つはふさ,40,さびしがりや,130,56,118,56,84
まるごめ,40,さびしがりや,130,56,95,50,91
ぱょえろ,40,さびしがりや,140,56,122,58,93
ふとれぎ,40,さびしがりや,136,50,120,41,80
ぴぼまま,40,さびしがりや,135,54,118,50,79
ずゆりね,40,さびしがりや,133,45,126,52,97
とそくか,40,さびしがりや,130,45,109,43,96
げきよの,40,さびしがりや,116,64,138,43,87
ぁなやざ,40,さびしがりや,124,53,123,64,84
ずがでへ,40,さびしがりや,141,54,99,53,79
げとをげ,40,さびしがりや,126,57,90,46,67
ぼへでむ,40,さびしがりや,117,50,106,51,104
じえどぎ,40,さびしがりや,142,54,113,51,87
ぺぼひぁ,40,さびしがりや,130,52,126,58,69
ゑぢふさ,40,さびしがりや,141,58,101,47,92
どびてげ,40,さびしがりや,134,53,106,48,84
らでぼぅ,40,さびしがりや,104,55,94,33,73
ちむばゑ,40,さびしがりや,129,54,116,40,76
さみうぁ,40,タフガイ,99,52,188,25,47
ぅぇけけ,40,タフガイ,140,52,207,34,48
すぉゃい,40,タフガイ,141,69,192,27,48
げもとべ,40,タフガイ,151,62,205,33,55
たよふふ,40,タフガイ,152,53,210,37,48
りへさも,40,タフガイ,169,61,193,40,47
ずめはげ,40,タフガイ,144,55,211,35,53
えけゅな,40,タフガイ,143,42,202,34,53
ざじわに,40,タフガイ,135,55,197,34,44
さあおほ,40,タフガイ,136,59,211,31,52
ちゐぃぎ,40,タフガイ,170,67,189,32,50
ぶぴげに,40,タフガイ,153,54,186,35,58
れぎあな,40,タフガイ,124,57,227,33,46
ゐゐぉど,40,タフガイ,122,50,201,38,55
そゑほれ,40,タフガイ,165,47,229,27,60
ゃそずう,40,タフガイ,133,46,206,33,50
べもびい,40,タフガイ,102,42,195,30,44
どぺむぞ,40,タフガイ,161,56,197,30,55
ばゑほゆ,40,タフガイ,139,52,189,33,41
ゅゃねぇ,40,タフガイ,164,48,185,31,50
よぉでる,40,タフガイ,153,63,180,36,54
ぼだしら,40,タフガイ,141,54,188,35,44
うゎぅび,40,タフガイ,113,56,188,28,48
じぜむぬ,40,タフガイ,132,49,175,34,41
わにげが,40,タフガイ,150,50,184,26,50
じぎげつ,40,タフガイ,140,43,180,34,52
ぶべぜじ,40,タフガイ,131,53,208,37,46
よゑりぞ,40,タフガイ,161,43,201,31,39
ぞぱゆげ,40,タフガイ,115,48,174,32,47
べどぼお,40,タフガイ,141,63,191,38,48
がゑにめ,40,タフガイ,153,65,155,29,48
ょてぞえ,40,タフガイ,167,53,215,31,60
だろぅぉ,40,タフガイ,135,58,162,23,53
ざまっけ,40,タフガイ,142,52,248,28,45
がぷぢゃ,40,タフガイ,166,56,221,37,43
ずあざぱ,40,タフガイ,135,57,207,28,61
ょぷそぎ,40,タフガイ,137,62,218,31,52
づせぞゎ,40,タフガイ,135,48,219,37,49
せをわえ,40,タフガイ,106,56,203,31,52
ばゃおい,40,タフガイ,161,48,212,25,61
ゆばそと,40,タフガイ,130,59,179,28,44
ぽぺよだ,40,タフガイ,131,68,202,28,40
あぼあね,40,タフガイ,147,54,163,32,42
さざじれ,40,タフガイ,164,57,190,34,45
ぼごさや,40,タフガイ,157,54,229,26,46
やみぷず,40,タフガイ,146,57,172,31,53
とふきへ,40,タフガイ,134,57,180,37,43
くぜけお,40,タフガイ,151,55,198,30,49
らかのゎ,40,タフガイ,161,62,215,35,48
れえごぉ,40,タフガイ,131,45,194,38,52
けよごぢ,40,タフガイ,171,58,174,32,53
なっゎぴ,40,タフガイ,137,52,239,34,47
るしぐで,40,タフガイ,152,56,186,35,51
ぁわゃき,40,タフガイ,125,38,218,27,43
てしゃゐ,40,タフガイ,162,46,217,34,54
きてわと,40,タフガイ,160,59,213,34,63
つむけら,40,タフガイ,131,54,197,39,50
ゐてぁぷ,40,タフガイ,99,52,203,38,43
びるょず,40,タフガイ,118,39,166,34,49
りくぬび,40,タフガイ,123,58,174,28,65
そゑてで,40,タフガイ,184,47,222,32,32
てょけぇ,40,タフガイ,141,55,214,30,48
ゑけべげ,40,タフガイ,148,53,180,26,43
ゆれいゎ,40,タフガイ,151,67,213,29,58
なぷきや,40,タフガイ,141,57,199,25,57
べべすゅ,40,タフガイ,134,47,177,28,38
ぱへをづ,40,タフガイ,134,53,259,34,52
へひだら,40,タフガイ,168,48,223,28,52
えこよぃ,40,タフガイ,133,55,221,28,51
げじゐぉ,40,タフガイ,150,54,208,27,53
ょろにお,40,タフガイ,119,54,174,22,46
じぽぐさ,40,タフガイ,109,55,189,36,47
ちぷさゑ,40,タフガイ,159,54,198,26,50
びよちら,40,タフガイ,147,53,173,39,60
きゎとま,40,タフガイ,161,50,186,34,51
ぞゅゎゎ,40,タフガイ,142,49,189,26,48
ぱぞおこ,40,タフガイ,163,56,200,33,50
やさゑよ,40,タフガイ,144,55,230,29,46
ぐるるや,40,タフガイ,171,57,202,35,48
さぷぬぞ,40,タフガイ,140,62,194,37,48
ぃとさは,40,タフガイ,115,62,159,39,58
すらざべ,40,タフガイ,158,53,210,34,51
ぁっどへ,40,タフガイ,153,46,192,31,47
よぜゑか,40,タフガイ,142,55,182,37,47
ねしぺち,40,タフガイ,118,46,209,35,51
ぞずけづ,40,タフガイ,169,63,213,35,51
みだゐぱ,40,タフガイ,133,53,191,37,48
づぶゆの,40,タフガイ,128,47,199,32,50
ぶゎつづ,40,タフガイ,135,59,222,43,46
へあっぢ,40,タフガイ,164,43,171,23,57
もぜっま,40,タフガイ,141,43,203,27,37
すどれぉ,40,タフガイ,144,54,186,26,57
ろぉゃる,40,タフガイ,144,51,206,36,64
やかるお,40,タフガイ,117,56,179,31,55
づぅゐぬ,40,タフガイ,139,54,214,35,43
っやっろ,40,タフガイ,158,54,204,21,57
げにうこ,40,タフガイ,145,58,220,42,56
にとかぼ,40,タフガイ,139,50,159,30,45
ぴぴのた,40,タフガイ,137,46,234,37,60
ふさくぐ,40,タフガイ,147,56,172,32,58
すをえか,40,てつじん,144,43,191,44,53
ぎふれひ,40,てつじん,131,55,186,34,67
でゅじっ,40,てつじん,119,48,129,38,49
ふゃえる,40,てつじん,108,40,181,39,43
にぐぶぷ,40,てつじん,140,44,214,42,67
てだはめ,40,てつじん,123,42,212,38,61
けゎぢつ,40,てつじん,112,38,180,41,70
ぶぃぬぱ,40,てつじん,161,51,179,49,49
ぴもけご,40,てつじん,135,55,167,31,57
どけぴぶ,40,てつじん,123,40,190,38,57
っねぴぎ,40,てつじん,131,58,193,40,59
にねくで,40,てつじん,143,42,195,40,50
でさゅだ,40,てつじん,125,46,188,48,70
ひぴさど,40,てつじん,136,45,172,32,74
ょづほず,40,てつじん,148,43,210,34,50
じごきご,40,てつじん,144,53,167,50,49
せがやの,40,てつじん,137,43,224,47,59
めづぐさ,40,てつじん,142,46,190,40,54
ぐれざゐ,40,てつじん,141,50,189,47,55
ふつくし,40,てつじん,141,44,176,46,58
ちぷるづ,40,てつじん,130,45,166,37,62
らまぼぜ,40,てつじん,107,46,184,33,59
ねこをり,40,てつじん,145,43,196,39,53
まぁろじ,40,てつじん,125,55,203,33,64
べぁとろ,40,てつじん,119,44,183,52,59
へひぇゎ,40,てつじん,108,40,201,36,61
ぐみふふ,40,てつじん,109,53,170,46,57
えぁぎむ,40,てつじん,142,46,162,38,62
ともおぴ,40,てつじん,115,51,169,44,47
めてけぶ,40,てつじん,127,42,214,36,54
こべろぃ,40,てつじん,125,55,209,39,60
ぜびなろ,40,てつじん,136,48,181,37,64
じのやげ,40,てつじん,126,45,185,33,53
ぼゎぱむ,40,てつじん,135,48,209,47,53
ちどちち,40,てつじん,145,55,204,41,57
あゐろき,40,てつじん,124,47,181,36,51
まずよう,40,てつじん,143,45,182,44,55
ざぃゆぱ,40,てつじん,146,60,188,40,72
わゃぉけ,40,てつじん,129,52,188,41,62
もひぃわ,40,てつじん,125,49,194,44,66
けむっも,40,てつじん,111,50,178,45,50
べとらゑ,40,てつじん,138,49,210,30,74
どごぬぎ,40,てつじん,139,53,178,34,66
じぎゐぷ,40,てつじん,122,44,180,36,59
ひねぜか,40,てつじん,135,50,169,40,56
たょぱべ,40,てつじん,133,41,160,38,49
ぅぺぅげ,40,てつじん,143,53,201,30,54
なれねね,40,てつじん,161,47,175,39,59
ぐけおあ,40,てつじん,135,63,184,33,64
おょぶむ,40,てつじん,151,37,159,35,56
そのぐの,40,てつじん,141,50,160,44,58
ぼずむさ,40,てつじん,156,49,189,39,53
ぼひゎぱ,40,てつじん,143,53,186,35,62
びがやぜ,40,てつじん,133,40,219,38,58
なにふそ,40,てつじん,112,48,193,35,59
っやぜを,40,てつじん,161,41,166,38,69
ぴどみそ,40,てつじん,133,50,167,32,71
ゅあなと,40,てつじん,110,40,186,39,53
へまげわ,40,てつじん,111,54,164,31,50
ぞてざせ,40,てつじん,149,50,191,41,52
もひげぞ,40,てつじん,111,50,211,46,51
のねがづ,40,てつじん,142,35,186,39,59
ぎれつざ,40,てつじん,121,50,168,37,57
つぅやゑ,40,てつじん,141,52,171,47,70
つぬしは,40,てつじん,136,45,161,42,49
ぜさとべ,40,てつじん,128,48,194,42,54
かのみぼ,40,てつじん,151,48,210,31,56
ごゃにび,40,てつじん,161,45,174,38,61
すきせの,40,てつじん,147,54,182,34,64
ゅろぢし,40,てつじん,128,49,195,35,41
ゎぎわぶ,40,てつじん,126,51,149,30,47
ぶとりぺ,40,てつじん,129,49,204,43,61
ぬょっわ,40,てつじん,124,44,161,37,66
どひそぃ,40,てつじん,136,42,225,39,65
みだつは,40,てつじん,147,51,154,34,52
ふるぅね,40,てつじん,116,48,160,48,48
ゅずらや,40,てつじん,136,50,176,36,66
をっもゆ,40,てつじん,127,39,168,45,53
きやぁえ,40,てつじん,150,48,169,40,54
かぢそろ,40,てつじん,139,45,186,24,58
ぽすろば,40,てつじん,142,51,199,42,72
るづちそ,40,てつじん,123,54,187,43,69
しなぴみ,40,てつじん,122,48,154,35,54
ゃずくぱ,40,てつじん,136,37,178,39,61
るごおぺ,40,てつじん,120,50,166,36,62
ゎいがわ,40,てつじん,138,49,174,35,60
ぢひぬわ,40,てつじん,156,41,192,30,51
ぶへうけ,40,てつじん,116,35,228,44,67
ごだぷぎ,40,てつじん,140,37,171,33,59
わへゃも,40,てつじん,143,52,175,40,44
しわぞむ,40,てつじん,121,52,210,35,50
こまのぃ,40,てつじん,115,48,198,37,47
ひべっづ,40,てつじん,147,43,197,27,58
ちぞそぱ,40,てつじん,133,49,204,41,71
ぁなほぽ,40,てつじん,139,38,171,39,77
こはぃず,40,てつじん,138,55,172,41,55
しさうせ,40,てつじん,151,35,191,38,70
ころぴゆ,40,てつじん,126,49,183,30,52
にへゑろ,40,てつじん,142,51,212,42,58
につおた,40,てつじん,132,51,192,47,56
まちがぽ,40,へこたれない,129,64,104,42,69
つさずぱ,40,へこたれない,117,50,156,37,82
ぉふげざ,40,へこたれない,110,62,176,41,80
とわへら,40,へこたれない,135,54,156,44,85
ぁあぉつ,40,へこたれない,146,68,138,53,77
じはぃせ,40,へこたれない,121,57,156,54,73
まはそす,40,へこたれない,127,69,129,49,76
こさはっ,40,へこたれない,111,67,144,40,85
ろゐけだ,40,へこたれない,117,56,139,42,69
てへちを,40,へこたれない,116,64,133,44,90
どつつぐ,40,へこたれない,142,62,143,39,76
ろえおぺ,40,へこたれない,127,75,123,43,65
ょでにぷ,40,へこたれない,119,65,146,33,66
りむぅわ,40,へこたれない,113,62,158,44,80
ろのりき,40,へこたれない,135,75,133,45,81
えゆぢほ,40,へこたれない,116,66,124,41,99
ゑぽるつ,40,へこたれない,153,58,158,40,85
っくぎて,40,へこたれない,120,56,128,37,74
ぢらがへ,40,へこたれない,127,74,144,44,75
めるゃふ,40,へこたれない,127,55,145,41,83
ほっきか,40,へこたれない,134,56,133,48,77
まもれわ,40,へこたれない,148,65,138,54,83
かざたゅ,40,へこたれない,118,61,137,43,67
えざふり,40,へこたれない,133,57,152,44,88
ぬどはう,40,へこたれない,113,57,155,41,75
まぺくひ,40,へこたれない,146,59,150,47,78
じふゆば,40,へこたれない,108,64,126,43,73
にりいて,40,へこたれない,141,69,136,35,75
どぃのび,40,へこたれない,117,47,143,49,77
りてにあ,40,へこたれない,119,69,160,42,64
いむへか,40,へこたれない,132,70,121,49,74
ぱりゅぴ,40,へこたれない,148,68,121,52,91
ちつばだ,40,へこたれない,128,58,162,47,69
でいみな,40,へこたれない,115,61,118,36,80
ぜゑほご,40,へこたれない,108,55,104,42,74
としやの,40,へこたれない,127,51,130,46,60
ゆきろぼ,40,へこたれない,122,60,155,42,67
ぱにちと,40,へこたれない,118,53,133,37,72
ぐよぺぱ,40,へこたれない,111,54,148,44,72
らはゑさ,40,へこたれない,130,73,149,46,79
だかだら,40,へこたれない,106,54,133,43,72
やぶぞり,40,へこたれない,130,53,141,44,66
はがうそ,40,へこたれない,126,56,139,43,87
ゅゅゑぅ,40,へこたれない,114,54,115,39,79
ぴまれて,40,へこたれない,135,75,161,53,82
ひもひま,40,へこたれない,128,70,120,43,82
どりくじ,40,へこたれない,122,65,148,34,56
なぬばる,40,へこたれない,135,75,139,40,70
ゃゆやぴ,40,へこたれない,128,60,141,45,77
ゆいせべ,40,へこたれない,137,56,127,45,62
ひらづぃ,40,へこたれない,125,57,155,42,78
ぃじはく,40,へこたれない,120,61,138,48,92
とぅぷせ,40,へこたれない,127,77,136,55,79
がぅくを,40,へこたれない,118,53,138,49,66
じへちぇ,40,へこたれない,132,60,87,53,87
ぶがべぇ,40,へこたれない,120,64,141,42,79
びぞぉぎ,40,へこたれない,129,60,142,37,80
かゅへま,40,へこたれない,126,56,111,37,71
ぺかっろ,40,へこたれない,117,49,131,46,69
っげむき,40,へこたれない,122,71,152,44,79
づぽまざ,40,へこたれない,123,63,143,35,83
てびころ,40,へこたれない,122,66,143,36,62
げめまね,40,へこたれない,121,67,146,43,75
ごぱぁっ,40,へこたれない,135,64,136,31,77
ちえゑづ,40,へこたれない,143,51,150,41,66
むぽみな,40,へこたれない,105,63,147,39,78
ゆこぁぅ,40,へこたれない,132,53,136,37,78
あぃひを,40,へこたれない,102,67,139,54,76
へゃべき,40,へこたれない,123,66,137,47,83
ゆせゅだ,40,へこたれない,121,63,131,38,79
にてきぃ,40,へこたれない,134,47,135,46,74
ごまねぷ,40,へこたれない,96,57,162,44,75
ゎふゆに,40,へこたれない,130,66,129,43,65
ゎへやや,40,へこたれない,135,65,152,49,98
あよせで,40,へこたれない,131,58,134,26,90
へほれは,40,へこたれない,111,60,148,44,72
ぐほぷほ,40,へこたれない,107,61,159,48,73
わちべび,40,へこたれない,129,59,145,51,78
ごぜぉつ,40,へこたれない,145,63,121,35,80
ぃげでぃ,40,へこたれない,140,65,132,49,79
ゑつびや,40,へこたれない,125,70,129,42,60
みぽとぜ,40,へこたれない,123,56,121,43,82
うぺみっ,40,へこたれない,120,62,131,47,77
たふゃう,40,へこたれない,146,59,128,44,90
あゐゅの,40,へこたれない,145,67,135,49,74
ゅこたぼ,40,へこたれない,127,59,136,36,80
げべねか,40,へこたれない,111,62,144,40,73
めくよぃ,40,へこたれない,140,59,159,38,73
ぐがぜで,40,へこたれない,123,61,119,45,80
おえばて,40,へこたれない,117,67,156,55,98
ちめかば,40,へこたれない,126,47,136,36,59
えおあぴ,40,へこたれない,142,51,137,45,83
けまゃび,40,へこたれない,124,57,142,41,81
ねまむょ,40,へこたれない,115,60,139,39,61
むっらな,40,へこたれない,132,56,130,37,73
とにみて,40,へこたれない,122,65,152,38,64
ひがみぜ,40,へこたれない,160,60,146,41,49
とほつて,40,へこたれない,129,54,144,38,85
てづれび,40,へこたれない,96,51,144,48,67
ほはでぅ,40,へこたれない,140,53,153,42,65
なろぶよ,40,くろうにん,136,43,178,41,53
そょうさ,40,くろうにん,124,45,172,34,39
ぉかざの,40,くろうにん,146,53,183,42,44
うゃくつ,40,くろうにん,158,54,196,35,53
ふげりぐ,40,くろうにん,131,51,172,38,49
ゑぺゆゅ,40,くろうにん,150,55,148,41,43
むれわて,40,くろうにん,136,54,162,28,57
もゅゐお,40,くろうにん,155,44,134,39,59
げくぶが,40,くろうにん,145,59,176,36,52
ぽむぺな,40,くろうにん,136,57,187,39,48
つはじる,40,くろうにん,132,53,167,44,47
そうはぅ,40,くろうにん,138,55,158,40,54
ぉがひり,40,くろうにん,127,40,144,35,56
ぢりっつ,40,くろうにん,163,48,172,43,45
わこやげ,40,くろうにん,121,59,174,40,50
じゃまぁ,40,くろうにん,129,47,157,38,49
みぴざふ,40,くろうにん,133,57,158,28,49
ぞづちぃ,40,くろうにん,140,40,191,26,57
づじばや,40,くろうにん,107,61,160,36,49
もぴりよ,40,くろうにん,103,54,142,39,50
ぴまよす,40,くろうにん,154,50,157,37,52
ろづぶぺ,40,くろうにん,139,53,166,30,55
をひぞほ,40,くろうにん,119,46,153,36,55
めやるゎ,40,くろうにん,160,53,210,32,52
にげなさ,40,くろうにん,139,52,185,37,36
ぺゐへぞ,40,くろうにん,108,59,195,39,53
っべゃう,40,くろうにん,165,49,178,36,40
ゅばずぃ,40,くろうにん,138,44,175,46,50
ゎぢしひ,40,くろうにん,158,52,196,39,52
ぬへづの,40,くろうにん,131,48,179,37,35
ちのむね,40,くろうにん,154,52,193,44,43
ふくひざ,40,くろうにん,118,53,161,32,48
ばべそぷ,40,くろうにん,103,49,143,44,47
づゐやよ,40,くろうにん,134,43,189,39,55
をらせぐ,40,くろうにん,129,49,182,44,41
もいらぜ,40,くろうにん,163,47,175,31,44
ぇだれゑ,40,くろうにん,124,46,186,32,49
あちたき,40,くろうにん,128,52,162,28,48
ぴぱぶふ,40,くろうにん,105,56,178,37,48
げよきぺ,40,くろうにん,126,53,169,32,47
つわきけ,40,くろうにん,149,50,182,40,53
せりのぐ,40,くろうにん,135,44,183,35,56
せけぬざ,40,くろうにん,131,60,147,38,53
りぐくま,40,くろうにん,161,68,149,37,51
ぃかきみ,40,くろうにん,160,65,167,31,53
じゆぞや,40,くろうにん,135,47,199,38,42
ゑべげで,40,くろうにん,103,48,193,34,51
ひぽへら,40,くろうにん,148,47,149,32,50
ぜぜぃべ,40,くろうにん,130,50,167,35,51
ずのろぁ,40,くろうにん,124,51,155,36,59
ぺゅみこ,40,くろうにん,134,49,167,40,56
でじぶよ,40,くろうにん,139,52,155,28,50
おだぜす,40,くろうにん,132,56,177,35,48
っぱむぱ,40,くろうにん,159,58,166,33,48
しびずで,40,くろうにん,142,40,163,41,45
ゆどほぉ,40,くろうにん,144,50,146,38,53
らまばざ,40,くろうにん,127,44,176,45,49
なめぷさ,40,くろうにん,137,59,198,42,60
ぉをかも,40,くろうにん,116,42,181,33,45
てたばゎ,40,くろうにん,153,54,142,35,56
えぴすゃ,40,くろうにん,124,59,155,45,52
そのとふ,40,くろうにん,142,49,146,41,55
へやずや,40,くろうにん,134,56,182,44,57
でとかず,40,くろうにん,133,48,175,43,54
ゐぇぶが,40,くろうにん,160,48,153,35,48
りこひひ,40,くろうにん,119,48,165,41,51
ぺそけっ,40,くろうにん,127,51,158,35,44
とよごみ,40,くろうにん,127,47,165,33,47
そよかぴ,40,くろうにん,139,56,196,44,55
れぺずゐ,40,くろうにん,134,48,172,33,54
どぉげに,40,くろうにん,161,52,181,40,55
ぐすにょ,40,くろうにん,153,62,196,41,57
まれごぢ,40,くろうにん,134,49,184,53,55
てぎごか,40,くろうにん,164,51,160,29,60
ずそぞろ,40,くろうにん,128,48,167,42,49
びみもず,40,くろうにん,117,47,190,36,47
へむぞた,40,くろうにん,153,42,176,38,42
なむざょ,40,くろうにん,112,48,159,25,44
ぴいぉあ,40,くろうにん,140,54,177,45,49
そはゆず,40,くろうにん,144,57,142,44,44
うゆもよ,40,くろうにん,130,52,147,37,54
ぱぱごら,40,くろうにん,137,51,141,38,52
あろじっ,40,くろうにん,147,53,146,30,53
いぬるむ,40,くろうにん,137,48,134,37,53
きざべぼ,40,くろうにん,129,51,140,41,59
れこざろ,40,くろうにん,141,45,171,31,50
よぢゎゎ,40,くろうにん,186,46,144,44,48
ゆごぅゅ,40,くろうにん,148,56,209,38,47
おきぱを,40,くろうにん,133,53,189,38,56
ぉぱつみ,40,くろうにん,131,45,167,32,55
あぉおぱ,40,くろうにん,157,40,172,33,35
あほぷど,40,くろうにん,152,43,176,27,49
ゎぺょま,40,くろうにん,133,50,177,37,51
ぶかのゎ,40,くろうにん,159,54,176,32,56
ちけぱま,40,くろうにん,142,50,153,40,47
びだのあ,40,くろうにん,141,51,157,34,47
るちであ,40,くろうにん,150,51,166,28,53
ゃつあよ,40,くろうにん,137,50,155,38,56
びぢぱせ,40,くろうにん,165,45,158,44,44
ふせかま,40,くろうにん,148,48,146,49,52
きあえゃ,40,がんばりや,144,46,132,53,64
ぼもけた,40,がんばりや,139,55,155,40,47
いばあで,40,がんばりや,145,61,181,37,52
ゐぁぉに,40,がんばりや,146,52,166,39,53
ちせれゎ,40,がんばりや,111,55,145,42,62
がじりむ,40,がんばりや,140,61,174,40,49
まやげて,40,がんばりや,134,43,172,47,60
っでしぽ,40,がんばりや,147,47,168,40,65
はちぃじ,40,がんばりや,137,43,150,42,67
くおべつ,40,がんばりや,114,57,162,42,68
あびぞめ,40,がんばりや,137,53,186,52,51
さべをね,40,がんばりや,135,58,138,45,59
ゐそよひ,40,がんばりや,133,46,177,44,61
にゆぷゃ,40,がんばりや,149,50,166,49,61
ぬさるあ,40,がんばりや,158,61,141,28,55
やもづさ,40,がんばりや,133,47,153,46,61
ゅぐから,40,がんばりや,130,55,153,49,51
もごどと,40,がんばりや,139,56,145,41,55
ゐをぺゅ,40,がんばりや,141,48,146,45,69
へへぇる,40,がんばりや,124,49,153,44,59
っちひゅ,40,がんばりや,133,68,133,47,62
ごょろぜ,40,がんばりや,133,53,134,43,61
でふずば,40,がんばりや,115,43,127,40,64
ぴゑさや,40,がんばりや,132,45,116,47,52
すぉこぃ,40,がんばりや,122,51,148,43,55
ゐてよぴ,40,がんばりや,119,60,160,38,59
つぢづな,40,がんばりや,131,46,135,41,67
やちゎふ,40,がんばりや,117,55,177,43,64
ぅよきさ,40,がんばりや,146,55,157,39,49
ゑはぼゑ,40,がんばりや,122,51,167,43,66
であてと,40,がんばりや,156,49,144,46,62
ゐふみめ,40,がんばりや,142,55,158,42,56
っばはづ,40,がんばりや,126,57,148,41,59
うぴがろ,40,がんばりや,117,48,190,45,47
こてもる,40,がんばりや,153,63,144,45,62
ぽゑまふ,40,がんばりや,148,56,170,45,57
たきをろ,40,がんばりや,125,41,165,53,51
ふゆつず,40,がんばりや,140,55,149,48,54
